title,label
Justin Bieber playing hockey.. Nice move but he couldn't even keep his balance while shooting,0
Two came out front door of Lindt cafe. One out fire door. They had hands in the air. Appear to be safe. sydneysiege,0
Thoughts are with those in Ottawa today,0
To those asking - yes I'm OK. Awful events here in Ottawa.,0
"TV pictures confirm, hostages forced to rise Islamic flag inside Sydney Cafe ",0
BREAKING: SydneySiege gunman identified as local resident Man Monis - reports ,0
Armed police arrest young people on a scooter as they arrive near kosher store ,0
"Spokesperson: Prime Minister Harper ""is safe"" - WorldNews",0
This man says he's marching for Ottawa.,0
"Penguins will also have the Canadian National Anthem before tonight's game. A thoughtful gesture by the Pens. Sing loud, Pittsburgh Ottawa",0
I normally dont do politics on here but totally shocked by the events of yesterday and heartened by the worlds reaction ,0
@CRIME(attack) will heighten anti-@MISC(Islamic) tensions across @LOC(Europe),1
"This is a terrorist, this is a Muslim: French envoy’s  twitter photo goes viral",0
A pile of pens at vigil in Paris for  victims. ,0
Stay safe to everyone back home in Ottawa,0
“Stay safe Ottawa” is a phrase that need never be uttered in a just world.,0
@PER(Sally Kohn) compares today's @CRIME(attack) to Christians or Jews @CRIME(killing) in religion's name,1
Sydney Siege: Up To 40 Hostages Held - Reports sidneysiege skynews,0
No one can say this is a surprise. In July window-smashing rioters stormed thru Paris chanting gas the Jews ,0
A beautiful sight of solidarity with . ,0
"I dont agree with what you have to say,",0
"Does Free Speech need defending? 10 magazine editors gunned down over satirical cartoons. Yes, it needs defending.",0
"most controversial religious covers, explained--PHOTOS: ",0
An estimated 6000 Jews left France last year and the international media paid no heed:,0
"To everyone in Ottawa, please stay safe.",0
Attempts to extend blame to all @RELIGION(Muslims) as a response to @CRIME(attack) is wrong,1
 @ORG(NHL) postpones Maple Leafs-Senators game after tragic @CRIME(shootings) in @LOC(Ottawa),1
UPDATE: Police have confirmed that live ammunition was used as heavily armed police stormed the café in MartinPl. ,0
Ambulance heading towards kosher market hostage situation in ,0
Did they draw cartoons? ,0
BREAKING: President Obama has been briefed on the situation in Ottawa White House official says.,0
"Rushdie: Religions, like all other ideas, deserve criticism, satire, and, yes, our fearless disrespect ",0
An 11-month old baby is among the hostages at the Kosher supermarket in Paris. Unbearably sad.,0
French police getting ready to use...tanks against two terrorists in ,0
DETAILS: Armed man takes hostage in kosher grocery store in Vincennes eastern Paris - Reports ,0
Thinking of everyone in Ottawa this morning. Thoughts and prayers are with the solider and their family. Canada,0
“LePoint:  : “The cartoonists Charb & cabu are dead.” ,0
Flags at half mast in Whitehall and Downing Street  ,0
Muslim “scholar” threatens Irish media with legal action if they publish cartoon.,0
For the 1st time since World War II there’ll be no Friday service in the Paris Grand Synagogue. At loss of words.,0
Counter terrorism expert Colonel Mike Dewar says Paris will have been put on virtual shutdown  ,0
Make Fun of Hindu Gods ,0
Stay with PzFeed for the latest,0
People died today for telling jokes. ,0
But who wants the English in Europe? Quite enjoying some of these  covers: ,0
Nah it isnt though RT igeldard: This is just brilliant  ,0
Among the names of the dead are Ahmed and Mustapha -- both are also names of the Prophet Muhammad  ,0
"With the @CRIME(sydneysiege) now in its tenth hour, police say they’re in contact with the gunman.",1
Executing unarmed cartoonists can never be the will of any God. ,0
"The 2011 issue of Charlie Hebdo, whose cover featured Mohammed.",0
 @MISC(Uncensored video) of @CRIME(shooting),1
"BREAKING: Police enter Lindt cafe, hostages flee ",0
BREAKING FROM RCMP: RCMP advises if you are in downtown Ottawa to stay away from windows and off roofs due to ongoing police incident.,0
"Please enjoy this culturally, ethnically, religiously, and politically correct cartoon responsibly  ",0
Crowd gathered at Union Square in NYC right now to memorialize those killed in ,0
French police release pictures of two suspects described as armed and dangerous. More: ,0
The @CRIME(shooting) at @ORG(French magazine) is a hideous @CRIME(attack) on free speech,1
Charlie Hebdo. It was press day at the magazine so all important staff were there. Now 10 assassinated along with 2 police officers.,0
Ukrainian journalists in front of embassy of ,0
Charlie Hebdo: 10 truths that ought to be self-evident but aren’t - Me in spectator,0
Photo of man that is holding hostages in the second location in ,0
Muslims are not terrorists ,0
Coincidence? Nobelist Malala Youseafzai was to receive honorary Canadian citizenship in Ottawa today,0
Images from the scene of the deadly @CRIME(shooting) in @LOC(Ottawa).,1
Report: Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009,0
"Story of @LOC(Paris) @CRIME(attack) broke after our cartoon deadlines, so this will only appear in print tomorrow.",1
"BREAKING Hostages held inside Sydney cafe, Islamic flag held up",0
"Mad respect for this girl in the ruins of Aleppo, Syria holding up a ",0
We are observing a minutes silence at 11am today. If you support press freedom please share &amp; join us,0
JUST IN: A separate @CRIME(shooting) and @CRIME(hostage situation) at a supermarket in eastern @LOC(Paris) has been reported ... developing.,1
BREAKING: Hostage taker at Kosher supermarket siege in eastern Paris dead: Le Monde ,0
Smoke rises from site where Charlie Hebdo suspects holed up ,0
A bomb detection robot has entered the MartinPl café. ,0
"Snipers, helicopters turn French town Dammartin-en-Goele into warzone. Photo: Dominique Faget ",0
"Reports that the Jewish community in @LOC(France) going into lockdown. Shops, synagogues, schools etc. @LOC(Paris) @CRIME(shooting).",1
I apologise for rough translation. ,0
Praying for everyone in Ottawa right now,0
This is the exclusion zone currently in place in Sydneys CBD. ,0
Support meetings all around the world. Check ,0
Police search gas station where French media reported  suspects allegedly were seen. ,0
Our Thoughts are with Ottawa today ,0
I don't apologize for my blackness. Y'all got that? ,0
 @ORG(RCMP) asking for assistance if you have any photos or videos from @LOC(ottawa) @CRIME(shooting),1
French police launch assault at site north of Paris where two suspected Charlie Hebdo killers are holding a hostage ,0
"LIVE: 5 hostages escape sydneysiege, many still in captivity",0
 @PER(Rideau Centre general manager) tell globeandmail there was no @CRIME(shooting) inside the @LOC(mall). But people can't leave or enter,1
"Second standoff underway at Kosher grocery store at Porte de Vincennes in eastern Paris, French media reports. ",0
From 2011: Frances Charlie Hebdo newspaper has long reveled in the art of provocation,0
"CONFIRMED: Three hostages, 2 customers, 1 worker, have been released from Cafe.",0
BREAKING NEWS: 2 PEOPLE HAVE DIED AND 5 PEOPLE BEING TREATED BY PARAMEDICS IN SYDNEY. SKY NEWS,0
"Nothing can justify attack & those who organised, committed these crimes should be brought to justice ",0
"SydneySiege We are only dealing with one location says police chief, responding to rumours of bombs elsewhere ",0
Ottawa Police Press Release ,0
"Anybody who wants to talk about what Charlie Hebdo might have done to provoke this should probably shut up, forever.",0
"Cartoonists are often our dearest allies in fight 4 freedom of expression, and freedom in general. We mourn our  colleagues.",0
ChalieHebdo terrorists are held up in a warehouse with hostages. JeSuisCharlie ,0
The death of faith in the West makes it harder for us to engage with Islam.  ,0
"Everybody has the right to mock religion. Mock religion, specially that one which  doesnt want to be mocked. ",0
RT charliesaidthat: The Earth without Art is just Eh. ,0
Pic from Conservative MP Nina Grewal of caucus is getting a lot of att'n on Twitter.,0
Ottawa police say this area of downtown Hill (See MAP) still under security-perimeter Lockdown as of 5 pm ET,0
My deepest condolences to those in Paris & ! Over a cartoon!??... What happened to ,0
Political cartoonists are mourning  by retaliating the only way they know how. On pen and paper. ,0
France has ID cards and surveillance,0
Hostages taken at Paris kosher supermarket. LIVE coverage: ,0
"Salman Rushdie defends Charlie Hebdo, calls for fearless disrespect of all religions ",0
 @LOC(These are the areas) where the @CRIME(Ottawa shootings) have been reported,1
 shooting: what we know so far ,0
"Brilliant: Bob Mankoff, New Yorker cartoon editor  ",0
French police are looking for two more suspects in the ,0
Texted a friend who works on Parliament Hill got the perfect response ,0
The Pen Is Mightier Than The Sword: 28 Cartoonists Pay Tribute To Charlie Hebdo Victims:,0
Amazing AFP photo apparently of hostages at ,0
Amazing MT WilliamsJon: ,0
GLove39: The world would be a far better place if all religious fanatics followed this advice,0
Publish a Charlie Hebdo cartoon: show them the pen will still flourish when their guns have rusted ,0
Police have surrounded this building where the suspected  attackers are holed-up ,0
UPDATE: Parts of Sydney locked down amid cafe hostage crisis; Sydney Opera House evacuated ,0
"Forget truth, today even satire is unacceptable.",0
"Sydney Opera House evacuated, concourse deserted ",0
"Reports gunmen shouted Allahu Akbar & the prophet was avenged. If we dont share these, they win. JeSuisCharlie ",0
Tonight's game between Maple Leafs and Senators has been postponed after @CRIME(shootings) in @LOC(Ottawa) this morning,1
"Here are my thoughts as we face @CRIME(tragic events) in @LOC(Ottawa,) our nation’s capital",1
BREAKING: French authorities say the two  terrorists are still armed and extremely dangerous.,0
BREAKING: One man has been arrested and people are being evacuated from the building ,0
Update - AFP reports  will publish an edition of the magazine as normal next week,0
Staff observe minute of silence at ,0
"Hostages being held in Sydney, Australia cafe ",0
